Dystans (m),Wysokość (m),Szer. geograficzna,Dł. geograficzna
488.76977190554123,8034.90673828125,27.99331331126347,86.9339271002187
492.2609845620094,8039.50830078125,27.99333112019378,86.9338978645392
495.75219721847753,8044.107421875,27.9933489291179,86.93386862885004
499.2434098749457,8048.70458984375,27.99336673803585,86.93383939315122
502.73462253141383,8053.29931640625,27.99338454694761,86.93381015744274
506.225835187882,8057.8916015625,27.99340235585318,86.9337809217246
509.7170478443502,8062.48193359375,27.99342016475258,86.9337516859968
513.2082605008184,8067.0703125,27.99343797364579,86.93372245025934
516.6994731572864,8071.65625,27.99345578253282,86.93369321451222
520.1906858137546,8076.240234375,27.99347359141366,86.93366397875543
523.6818984702228,8080.82177734375,27.99349140028833,86.93363474298899
527.173111126691,8085.40087890625,27.99350920915681,86.93360550721289
530.664323783159,8089.97802734375,27.9935270180191,86.93357627142711
534.1555364396272,8094.55322265625,27.99354482687522,86.93354703563169
537.6467490960954,8099.1259765625,27.99356263572515,86.9335177998266
541.1379617525636,8103.6962890625,27.99358044456891,86.93348856401185
544.6291744090316,8108.2646484375,27.99359825340646,86.93345932818744
548.1203870654998,8112.92724609375,27.99361606223785,86.93343009235339
551.611599721968,8117.74658203125,27.99363387106305,86.93340085650965
555.1028123784362,8122.56396484375,27.99365167988207,86.93337162065626
558.5940250349042,8127.37890625,27.99366948869491,86.9333423847932
562.0852376913724,8132.19140625,27.99368729750156,86.93331314892049
565.5764503478406,8137.001953125,27.99370510630203,86.93328391303812
569.0676630043088,8141.810546875,27.99372291509631,86.93325467714608
572.558875660777,8146.61669921875,27.99374072388442,86.93322544124439
576.050088317245,8151.42041015625,27.99375853266633,86.93319620533303
579.5413009737132,8156.22216796875,27.99377634144208,86.93316696941201
583.0325136301814,8161.021484375,27.99379415021163,86.93313773348133
586.5237262866495,8165.81884765625,27.99381195897501,86.93310849754099
590.0149389431176,8170.61376953125,27.99382976773219,86.93307926159099
593.5061515995858,8175.40673828125,27.99384757648319,86.93305002563133
596.997364256054,8180.521484375,27.99386538522802,86.93302078966201
600.4885769125221,8185.697265625,27.99388319396666,86.93299155368302
603.9797895689902,8190.8642578125,27.99390100269912,86.93296231769438
607.4710022254584,8196.0224609375,27.99391881142539,86.93293308169608
610.9622148819266,8201.1708984375,27.99393662014549,86.9329038456881
614.4534275383947,8206.3115234375,27.99395442885939,86.93287460967048
617.9446401948629,8211.443359375,27.99397223756712,86.93284537364319
