Dystans (m),Wysokość (m),Szer. geograficzna,Dł. geograficzna
514.6246586234395,-402.4211120605469,31.76256887213861,35.54221493389989
517.9235346402564,-402.3314514160156,31.76256687698769,35.54224970899953
521.2224106570733,-402.2417602539062,31.76256488182732,35.54228448409766
524.5212866738902,-402.152099609375,31.76256288665751,35.54231925919429
527.8201626907072,-402.0624389648438,31.76256089147825,35.54235403428942
531.119038707524,-401.9727783203125,31.76255889628954,35.54238880938305
534.417914724341,-401.8831176757812,31.76255690109139,35.54242358447518
537.716790741158,-401.7934265136719,31.76255490588379,35.54245835956582
541.0156667579748,-401.7037658691406,31.76255291066674,35.54249313465495
544.3145427747918,-401.6141052246094,31.76255091544024,35.54252790974258
547.6134187916086,-401.5244445800781,31.7625489202043,35.54256268482872
550.9122948084256,-401.4347839355469,31.76254692495892,35.54259745991336
554.2111708252426,-401.3450927734375,31.76254492970408,35.54263223499649
557.5100468420594,-401.2554321289062,31.76254293443981,35.54266701007813
560.8089228588764,-401.165771484375,31.76254093916608,35.54270178515826
564.1077988756933,-401.0761108398438,31.7625389438829,35.5427365602369
567.4066748925102,-400.9864501953125,31.76253694859029,35.54277133531404
570.7055509093271,-400.8967590332031,31.76253495328822,35.54280611038967
574.004426926144,-400.822021484375,31.76253295797671,35.54284088546381
577.303302942961,-400.7868041992188,31.76253096265575,35.54287566053645
580.6021789597779,-400.7510070800781,31.76252896732534,35.54291043560758
583.9010549765948,-400.7146301269531,31.7625269719855,35.54294521067722
587.1999309934117,-400.6776733398438,31.7625249766362,35.54297998574536
590.4988070102287,-400.6401062011719,31.76252298127745,35.54301476081201
593.7976830270455,-400.6019287109375,31.76252098590926,35.54304953587715
597.0965590438625,-400.5632019042969,31.76251899053162,35.54308431094079
600.3954350606793,-400.5238647460938,31.76251699514454,35.54311908600293
603.6943110774963,-400.4839477539062,31.76251499974801,35.54315386106357
606.9931870943133,-400.4434509277344,31.76251300434204,35.54318863612271
610.2920631111301,-400.40234375,31.76251100892662,35.54322341118035
613.5909391279471,-400.3606567382812,31.76250901350175,35.5432581862365
616.889815144764,-400.3183898925781,31.76250701806743,35.54329296129114
620.1886911615809,-400.2755432128906,31.76250502262367,35.5433277363443
623.4875671783979,-400.2320861816406,31.76250302717046,35.54336251139593
626.7864431952147,-400.1880493164062,31.76250103170781,35.54339728644608
630.0853192120317,-400.1434020996094,31.76249903623571,35.54343206149472
633.3841952288486,-400.0982055664062,31.76249704075415,35.54346683654187
636.6830712456655,-400.0523986816406,31.76249504526316,35.54350161158752
639.9819472624824,-399.9931030273438,31.76249304976272,35.54353638663166
643.2808232792994,-399.921875,31.76249105425283,35.5435711616743
646.5796992961162,-399.850341796875,31.76248905873351,35.54360593671545
649.8785753129332,-399.7785339355469,31.76248706320472,35.5436407117551
653.1774513297502,-399.7064208984375,31.76248506766649,35.54367548679324
656.476327346567,-399.6340026855469,31.76248307211882,35.54371026182989
659.775203363384,-399.5613098144531,31.7624810765617,35.54374503686503
663.0740793802008,-399.4883117675781,31.76247908099513,35.54377981189868
666.3729553970178,-399.4150390625,31.76247708541912,35.54381458693084
669.6718314138348,-399.3414306640625,31.76247508983366,35.54384936196148
672.9707074306516,-399.267578125,31.76247309423876,35.54388413699063
676.2695834474686,-399.1933898925781,31.7624710986344,35.54391891201828
679.5684594642855,-399.1189270019531,31.76246910302061,35.54395368704443
682.8673354811024,-399.0441589355469,31.76246710739736,35.54398846206908
686.1662114979193,-398.9691162109375,31.76246511176468,35.54402323709223
689.4650875147362,-398.8937683105469,31.76246311612254,35.54405801211389
692.7639635315531,-398.818115234375,31.76246112047095,35.54409278713403
696.0628395483701,-398.7421569824219,31.76245912480992,35.54412756215267
699.361715565187,-398.6659240722656,31.76245712913944,35.54416233716983
702.6605915820039,-398.5894165039062,31.76245513345953,35.54419711218548
705.9594675988209,-398.614501953125,31.76245313777015,35.54423188719963
709.2583436156377,-398.6680297851562,31.76245114207133,35.54426666221228
712.5572196324547,-398.7215881347656,31.76244914636307,35.54430143722343
715.8560956492715,-398.775146484375,31.76244715064536,35.54433621223308
719.1549716660885,-398.8287048339844,31.76244515491821,35.54437098724123
722.4538476829055,-398.8822326660156,31.76244315918161,35.54440576224789
725.7527236997223,-398.935791015625,31.76244116343556,35.54444053725303
729.0515997165393,-398.9893493652344,31.76243916768007,35.54447531225669
732.3504757333562,-399.0429077148438,31.76243717191513,35.54451008725884
735.6493517501731,-399.0964660644531,31.76243517614074,35.54454486225949
738.94822776699,-399.1499938964844,31.76243318035691,35.54457963725864
742.247103783807,-399.2035522460938,31.76243118456362,35.54461441225629
745.5459798006239,-399.2571105957031,31.76242918876089,35.54464918725244
748.8448558174408,-399.3106689453125,31.76242719294872,35.5446839622471
752.1437318342577,-399.3641967773438,31.76242519712711,35.54471873724025
755.4426078510746,-399.4177551269531,31.76242320129604,35.54475351223191
758.7414838678916,-399.4713134765625,31.76242120545553,35.54478828722205
762.0403598847084,-399.5248718261719,31.76241920960556,35.5448230622107
765.3392359015254,-399.5784301757812,31.76241721374616,35.54485783719787
768.6381119183424,-399.630126953125,31.76241521787732,35.54489261218351
771.9369879351592,-399.633056640625,31.76241322199902,35.54492738716767
775.2358639519762,-399.6359558105469,31.76241122611128,35.54496216215032
778.534739968793,-399.6388549804688,31.76240923021408,35.54499693713147
781.83361598561,-399.6417541503906,31.76240723430745,35.54503171211113
785.1324920024269,-399.6446838378906,31.76240523839136,35.54506648708927
788.4313680192438,-399.6475830078125,31.76240324246583,35.54510126206593
791.7302440360608,-399.6504821777344,31.76240124653085,35.54513603704108
795.0291200528777,-399.6533813476562,31.76239925058643,35.54517081201474
798.3279960696946,-399.6563110351562,31.76239725463256,35.5452055869869
801.6268720865115,-399.6592102050781,31.76239525866925,35.54524036195754
804.9257481033284,-399.662109375,31.76239326269649,35.54527513692669
808.2246241201453,-399.6650085449219,31.76239126671429,35.54530991189435
811.5235001369623,-399.6679382324219,31.76238927072263,35.54534468686049
814.8223761537791,-399.6708374023438,31.76238727472153,35.54537946182515
818.1212521705961,-399.6737365722656,31.76238527871098,35.5454142367883
821.4201281874131,-399.6766357421875,31.76238328269098,35.54544901174995
824.7190042042299,-399.6795654296875,31.76238128666154,35.54548378671011
828.0178802210469,-399.6824645996094,31.76237929062266,35.54551856166876
831.3167562378637,-399.6853637695312,31.76237729457433,35.54555333662591
834.6156322546807,-399.6882629394531,31.76237529851656,35.54558811158156
837.9145082714977,-399.6911926269531,31.76237330244932,35.54562288653572
841.2133842883145,-399.694091796875,31.76237130637265,35.54565766148836
844.5122603051315,-399.6969909667969,31.76236931028653,35.54569243643952
847.8111363219484,-399.6998901367188,31.76236731419097,35.54572721138917
851.1100123387653,-399.7028198242188,31.76236531808596,35.54576198633733
854.4088883555822,-399.7057189941406,31.7623633219715,35.54579676128397
857.7077643723992,-399.7086181640625,31.76236132584759,35.54583153622912
861.006640389216,-399.7115478515625,31.76235932971425,35.54586631117278
864.305516406033,-399.7144470214844,31.76235733357145,35.54590108611492
867.6043924228499,-399.7173461914062,31.7623553374192,35.54593586105558
870.9032684396668,-399.7202453613281,31.76235334125752,35.54597063599473
874.2021444564838,-399.7231750488281,31.76235134508638,35.54600541093237
877.5010204733006,-399.72607421875,31.7623493489058,35.54604018586853
880.7998964901176,-399.7289733886719,31.76234735271578,35.54607496080317
884.0987725069346,-399.7318725585938,31.7623453565163,35.54610973573632
887.3976485237514,-399.7348022460938,31.76234336030738,35.54614451066798
890.6965245405684,-399.7377014160156,31.76234136408901,35.54617928559813
893.9954005573852,-399.7406005859375,31.76233936786119,35.54621406052678
897.2942765742022,-399.7434997558594,31.76233737162394,35.54624883545392
900.5931525910191,-399.6911926269531,31.76233537537723,35.54628361037957
903.892028607836,-399.5928039550781,31.76233337912107,35.54631838530371
907.190904624653,-399.4944152832031,31.76233138285547,35.54635316022637
910.4897806414699,-399.3960571289062,31.76232938658044,35.54638793514752
913.7886566582868,-399.2976684570312,31.76232739029595,35.54642271006716
917.0875326751037,-399.1992797851562,31.762325394002,35.54645748498531
920.3864086919206,-399.1008911132812,31.76232339769862,35.54649225990196
923.6852847087375,-399.0025024414062,31.76232140138579,35.5465270348171
926.9841607255545,-398.9041442871094,31.76231940506351,35.54656180973075
930.2830367423713,-398.8057556152344,31.76231740873179,35.5465965846429
933.5819127591883,-398.7073669433594,31.76231541239061,35.54663135955354
936.8807887760053,-398.6089782714844,31.76231341604001,35.54666613446269
940.1796647928221,-398.5105895996094,31.76231141967994,35.54670090937034
943.4785408096391,-398.4122314453125,31.76230942331043,35.54673568427648
946.7774168264559,-398.3138427734375,31.76230742693148,35.54677045918113
950.0762928432729,-398.2154541015625,31.76230543054308,35.54680523408427
953.3751688600898,-398.1170654296875,31.76230343414523,35.54684000898591
956.6740448769067,-398.0187072753906,31.76230143773793,35.54687478388605
959.9729208937237,-397.9203186035156,31.76229944132119,35.54690955878471
963.2717969105406,-397.8219299316406,31.762297444895,35.54694433368184
966.5706729273575,-397.7640686035156,31.76229544845937,35.54697910857748
969.8695489441744,-397.71630859375,31.76229345201429,35.54701388347163
